ID;Statut;Date de creation;Date de modification;Commande;De;Sujet;Message;Date du message;Vendeur;Tags
866;close;21/07/2020;22/07/2020;XGZVUVZCJ;customer;Autres;"Cette commande a déjà été livré en avril dernier. Je ne comprends pas ce deuxième envoi. Je refuserai la livraison lorsque on la présentera à mon domicile. Merci de vous assurez qu'il n'y aura pas un deuxième prélèvement automatique sur compte bancaire.  
j'attends votre appel pour confirmation. M FAUCON Gérard";21/07/2020;Chalet-Jardin;
867;close;21/07/2020;24/07/2020;QZEXRNBKR;operator;expédition commande;"Bonjour,

pouvez-vous me dire si cette commande a été expédiée ?
Si oui, pouvez-vous mettre à jour le statut ?

Merci,
Cordialement.";21/07/2020;Innoquipe;Informations de livraison
867;close;21/07/2020;24/07/2020;QZEXRNBKR;seller;expédition commande;"Bonjour,

Nous avions contacté le client début juillet et nous allons livrer début aout.

Cordialement,";24/07/2020;Innoquipe;Informations de livraison
868;close;21/07/2020;27/07/2020;QZEXRNBKR;operator;expédition commande;"Bonjour,

pouvez-vous me dire si cette commande a été expédiée ?
Si oui, pouvez-vous mettre à jour le statut ?

Merci,
Cordialement.";21/07/2020;Nemo loisirs pro;Informations de livraison
869;close;21/07/2020;22/07/2020;RJCLRRGXB;customer;Autres;"bonjour
je souhaiterais avoir 5 cartes codes pour cette commande 
merci pour votre retour 
Gilles Doritch";21/07/2020;LSC Maintenance;Information sur la commande
869;close;21/07/2020;22/07/2020;RJCLRRGXB;seller;Autres;"Désolé, le colis a été expédié avec 3 cartes codes.
Il faut informer à la commande.
Prochaine commande, on va rajouter 2 cartes codes.";21/07/2020;LSC Maintenance;Information sur la commande
869;close;21/07/2020;22/07/2020;RJCLRRGXB;customer;Autres;peut-on commander les 2 cartes nécessaire??;21/07/2020;LSC Maintenance;Information sur la commande
869;close;21/07/2020;22/07/2020;RJCLRRGXB;seller;Autres;"Votre colis sera vous distribué le jeudi, vous nous enverrez une photo de la carte à lscm@wanadoo.fr ou au 06 23 40 85 95, nous vous enverrons les 2 cartes codes gratuitement.
LSC MAINTENANCE";21/07/2020;LSC Maintenance;Information sur la commande
870;close;21/07/2020;22/07/2020;EWQBXOKVJ;seller;PROBLÈME ADRESSE MAIL;"Bonjour, 

Suite à notre conversation de ce matin concernant la prise en charge de votre SAV, je vous ai envoyé un mail comme convenu à ludopol@cegetel.fr par contre j'ai un retour comme quoi il n'est pas remis - je vous le mets en pièce jointe à ce message, si il y un problème merci de me renvoyer notre adresse mail ou bien de m'appeler au 02 31 53 78 70.

Cordialement. Laurence";21/07/2020;Sodex International;
871;close;21/07/2020;22/07/2020;TNFGIUJBW;customer;Customers Desk - carte au modèle existant;carte au modèle existant;21/07/2020;LSC Maintenance;
871;close;21/07/2020;22/07/2020;TNFGIUJBW;seller;Customers Desk - carte au modèle existant;Merci de nous envoyer une photo de la carte modèle;22/07/2020;LSC Maintenance;
872;close;21/07/2020;22/07/2020;WFCOMNJUM;customer;Customers Desk - 120 nouvelles cartes violettes;120 nouvelles cartes violettes avec 4 jeu d’empreintes.;21/07/2020;LSC Maintenance;
873;close;22/07/2020;22/07/2020;RVVYIIUJB;customer;Customers Desk - MERCI DE LIVRER ENTRE 8H ET 12H;MERCI DE LIVRER ENTRE 8H ET 12H ET 13H30 - 15h30;22/07/2020;F.F.T.;Informations de livraison
874;close;22/07/2020;22/07/2020;RVVYIIUJB;customer;Customers Desk - MERCI DE LIVRER ENTRE 8H ET 12H;MERCI DE LIVRER ENTRE 8H ET 12H ET 13H30 - 15h30;22/07/2020;Sodex International;
874;close;22/07/2020;22/07/2020;RVVYIIUJB;seller;Customers Desk - MERCI DE LIVRER ENTRE 8H ET 12H;"Bonjour, 

Nous vous informons que les horaires de livraison seront indiqués sur le BL. Cela dit le transporteur DPD s'organise par tournée et ne peut pas s'engager sur des horaires de livraison. Une fois que votre commande sera partie de Sodex, je vous invite à consulter le site DPD en vous munissant du N° de suivi qui aura été complété sur le site PROSHOP.

Cordialement.";22/07/2020;Sodex International;
875;close;22/07/2020;22/07/2020;CFSYIHNFA;customer;Colis non reçu;Toujours pas recu les bobines. Si elle ne sont pas livrées avant vendredi, vous pourrez annuler la commande et nous rembourser. Notre tournoi se termine et nous n en aurons plus besoin!;22/07/2020;Manutan Collectivités;Colis non reçu
875;close;22/07/2020;22/07/2020;CFSYIHNFA;operator;Colis non reçu;"Bonjour Lea,

Comme convenu au téléphone la semaine dernière, puisque notre vendeur de bobines ne pouvait pas livrer avant le 23, nous avions décidé de vous rembourser cette article. 
En effet elles auraient été inutiles une fois le tournoi fini.

Cordialement.";22/07/2020;Manutan Collectivités;Colis non reçu
876;close;22/07/2020;22/07/2020;VPREVJVFU;customer;Customers Desk - Bonjour je fais suite à;"Bonjour je fais suite à notre échange téléphonique et mets ci-dessous les adresses de Livraison différentes :
3 lots de 10 chez Anne Laure Ghibaudo, 7 impasses des Glycines, 84000 Avignon
1 lot de 10 chez Fête Le Mur Meuse, Mairie de Bar Le Duc, Bertrand Achard, 12 Rue Lapique, 55000 Bar Le Duc
1 lot de 10 chez Fête Le Mur Brest, Tennis club Brestois, 4 Rue Florent Schmidt, 29200 Brest
1 lot de 10 chez Fête Le Mur Gagny, USMG Tennis, 9 rue jean Bouin, 93200 Gagny
2 lots de 10 chez Fête Le mur-Breizh Insertion Sport, Maison des sports de Rennes, 13 Bis Avenue de Cucille, 35065 Rennes";22/07/2020;F.F.T.;Informations de livraison
876;close;22/07/2020;22/07/2020;VPREVJVFU;operator;Customers Desk - Bonjour je fais suite à;"Bonjour Xavier, bien reçu.
On expédie fin de semaine.
Stéphanie,Proshop FFT";22/07/2020;F.F.T.;Informations de livraison
877;close;22/07/2020;22/07/2020;VPREVJVFU;customer;Demande de facture;"de nouveau moi, je ne comprends pas j'avais bien mis adresse de livraison et de facturation différente et là il apparait que c'est la même adresse !!
l'adresse de facturation c'est Fête Le Mur, Stade Roland-Garros, 8 Bvd d'Auteuil, 75016 Paris";22/07/2020;F.F.T.;Facture
877;close;22/07/2020;22/07/2020;VPREVJVFU;operator;Demande de facture;"Xavier, je ne peux rien faire , la commande est validée.
Stéphanie, Proshop FFT";22/07/2020;F.F.T.;Facture
878;close;22/07/2020;23/07/2020;WGNTYANCS;customer;"Customers Desk - Bonjour,
Pouvez-vous me donner";"Bonjour,
Pouvez-vous me donner une date de livraison approximative?
Notre site étant fermé du 31 juillet au soir jusqu'au 19 août inclus.
Vous remerciant par avance,
Cordialement,
Laura EYRAUD";22/07/2020;VW Sports;
878;close;22/07/2020;23/07/2020;WGNTYANCS;seller;"Customers Desk - Bonjour,
Pouvez-vous me donner";"Bonjour,

Merci pour votre commande, elle partira cet après midi, vous devriez être livré samedi ou lundi au plus tard.

Bonne réception,
L'équipe VW SPORTS";23/07/2020;VW Sports;
879;close;22/07/2020;23/07/2020;WGNTYANCS;customer;"Customers Desk - Bonjour,
Pouvez-vous me donner";"Bonjour,
Pouvez-vous me donner une date de livraison approximative?
Notre site étant fermé du 31 juillet au soir jusqu'au 19 août inclus.
Vous remerciant par avance,
Cordialement,
Laura EYRAUD";22/07/2020;F.F.T.;Informations de livraison
879;close;22/07/2020;23/07/2020;WGNTYANCS;operator;"Customers Desk - Bonjour,
Pouvez-vous me donner";"Bonjour,

Merci pour  votre achat écologique et solidaire !

Quelles sont les prochaines étapes ?
-	L’opération « gourdes » prendra fin le 31/07 sur Proshop FFT. A cette date, les équipes Proshop comptabiliseront les commandes totales et définiront le prix final de la gourde. Veuillez retrouver ci-dessous les tarifs.
-	D’ici le 21/08 prochain, et en fonction du nombre de commandes réalisées, vous pourrez être remboursés du gain réalisé grâce à l’effet « commande groupée ». Ce remboursement se fera de manière automatique, avec le même moyen de paiement utilisé lors de votre commande.
Exemple : Vous achetez un colis de 25 gourdes à 84,30€ TTC le colis le 15/07/20. 
Au 31/07/20, Proshop comptabilise une commande nationale de 4 000 gourdes (soit 160 colis), correspondant à un prix de 66,60€ par colis. Proshop vous rembourse 84,30€ - 66,6€ = 17,70€ d’ici le 21/08/20. 
-	Les livraisons auront lieu début octobre. Vous recevrez un numéro de suivi dès l’expédition de la commande fin septembre afin de gérer au mieux la livraison. Rappel : la livraison est offerte par la FFT.

Je veux en savoir plus sur cette gourde !
Afin d’en savoir plus sur la démarche et la communiquer auprès des bénéficiaires, vous pouvez utiliser le visuel en PJ (adapté aux formats Facebook & Instagram) pour expliquer ce qu’il se passe derrière cette gourde. Comment elle est produite, pourquoi elle est solidaire, de quoi elle est composée.
Sachez par ailleurs que la gourde est lavable en machine, soufflez le mot lorsque vous les distribuerez.

Cerise sur la gourde : 1% du chiffre d’affaires de l’opération sera reversé à « Ocean’s Zero », application développée par l’ONG Surfrider Foundation afin d’engager les citoyens vers un mode de vie zéro déchet. Ce dispositif est mis en place par le prestataire qui nous fournit ces gourdes, choisi par la FFT pour ses engagements.

Toute l’équipe Proshop FFT reste à votre disposition.";23/07/2020;F.F.T.;Informations de livraison
880;close;22/07/2020;23/07/2020;HQHWSWNEC;customer;Customers Desk - LIVRAISON AU SERVICE DES SPORTS;LIVRAISON AU SERVICE DES SPORTS;22/07/2020;Huck Occitania;Informations de livraison
881;close;22/07/2020;23/07/2020;XMMMCZOIS;customer;Customers Desk - Je souhaite avoir;Je souhaite avoir également les 5 cartes code pour les serrures;22/07/2020;LSC Maintenance;
882;close;22/07/2020;23/07/2020;XMMMCZOIS;customer;Autres;"MERCI DE ME FOURNIR EGALEMENT 5 CARTES CODES POUR mettre dans les serrures de mon club   
christian Martel 
06 49 35 41 72";22/07/2020;LSC Maintenance;
883;close;22/07/2020;20/08/2020;RVEUBTGAV;customer;Demande de facture;Pourrions nous svp récupérer la facture svp;22/07/2020;Manutan Collectivités;Facture
884;close;23/07/2020;30/07/2020;IDHPTPETT;seller;DEMANDE D'INFORMATIONS;"Merci de nous indiquer les N° de court que vous souhaitez
Merci
Bonne journée";23/07/2020;CMJN IMPRESSION;Information sur la commande
885;close;23/07/2020;23/07/2020;ZZIRESAIP;operator;Votre commande;"Bonjour,

Merci pour  votre achat écologique et solidaire !

Quelles sont les prochaines étapes ?
-	L’opération « gourdes » prendra fin le 31/07 sur Proshop FFT. A cette date, les équipes Proshop comptabiliseront les commandes totales et définiront le prix final de la gourde. Veuillez retrouver ci-dessous les tarifs.
-	D’ici le 21/08 prochain, et en fonction du nombre de commandes réalisées, vous pourrez être remboursés du gain réalisé grâce à l’effet « commande groupée ». Ce remboursement se fera de manière automatique, avec le même moyen de paiement utilisé lors de votre commande.
Exemple : Vous achetez un colis de 25 gourdes à 84,30€ TTC le colis le 15/07/20. 
Au 31/07/20, Proshop comptabilise une commande nationale de 4 000 gourdes (soit 160 colis), correspondant à un prix de 66,60€ par colis. Proshop vous rembourse 84,30€ - 66,6€ = 17,70€ d’ici le 21/08/20. 
-	Les livraisons auront lieu début octobre. Vous recevrez un numéro de suivi dès l’expédition de la commande fin septembre afin de gérer au mieux la livraison. Rappel : la livraison est offerte par la FFT.

Je veux en savoir plus sur cette gourde !
Afin d’en savoir plus sur la démarche et la communiquer auprès des bénéficiaires, vous pouvez utiliser le visuel en PJ (adapté aux formats Facebook & Instagram) pour expliquer ce qu’il se passe derrière cette gourde. Comment elle est produite, pourquoi elle est solidaire, de quoi elle est composée.
Sachez par ailleurs que la gourde est lavable en machine, soufflez le mot lorsque vous les distribuerez.

Cerise sur la gourde : 1% du chiffre d’affaires de l’opération sera reversé à « Ocean’s Zero », application développée par l’ONG Surfrider Foundation afin d’engager les citoyens vers un mode de vie zéro déchet. Ce dispositif est mis en place par le prestataire qui nous fournit ces gourdes, choisi par la FFT pour ses engagements.

Toute l’équipe Proshop FFT reste à votre disposition.";23/07/2020;F.F.T.;Informations de livraison
886;close;23/07/2020;20/08/2020;TWJQZJOAC;customer;Devis;"Bonjour, 
Pouvez-vous m'expliquer la différence de tarification sur le marquage entre aujourd'hui et le mois d'avril sachant que le visuel est le même ?
Je vous joins le devis du mois d'avril.
Si on augmente la taille des caractères, est-ce que ça modifie le prix ?
Enfin je n'ai pas eu de réponse concernant un décalage de marquage sur la droite du brise vent afin d'utiliser uniquement 14m de bâche, est-ce possible ?
Vous remerciant par avance pour vos réponses.
Cordialement.
Bénédicte GUILLON-TC Gisors";23/07/2020;2CI;Devis
887;close;23/07/2020;27/07/2020;DTXXHHNLW;customer;devis DTXXHHNLW;"Bonjour,

J'ai bien pris connaissance de votre devis pour le filet de séparation.

Ouverture centrale ok
Besoin de 3 piquets de support ok

Pour la longueur à commander sachant que la distance entre les 2 accroches (poutres) est de 36 mètres94 vous me conseillez de commander quelle distance totale en mètres linéaire?

Merci d'avance

Niels GAUTIER
0698934230";23/07/2020;Huck Occitania;Devis
887;close;23/07/2020;27/07/2020;DTXXHHNLW;seller;devis DTXXHHNLW;"Re-Bonjour, 

La longueur totale à commander pour les deux courts couverts sera de 44 ml, pour 1 FILET de séparation avec l'ouverture centrale. 
36.94 x 20% de fronce = 44 ml

Bien cordialement,";23/07/2020;Huck Occitania;Devis
887;close;23/07/2020;27/07/2020;DTXXHHNLW;customer;devis DTXXHHNLW;"Merci de votre réponse rapide,
 Pouvez vous me transmettre le même devis avec la couleur du filet en noir.
Merci d'avance
Niels GAUTIER";23/07/2020;Huck Occitania;Devis
887;close;23/07/2020;27/07/2020;DTXXHHNLW;operator;devis DTXXHHNLW;"Bonjour,

Avez-vous pu prendre connaissance de la nouvelle demande de notre client ?

Bien à vous.";24/07/2020;Huck Occitania;Devis
888;close;23/07/2020;24/07/2020;BDNRZFRFE;customer;Colis non reçu;TOUJOURS PAS DE COLIS RECEPTIONNE;23/07/2020;F.F.T.;Colis non reçu
889;close;23/07/2020;23/07/2020;UVOBIICJX;customer;"Customers Desk - Bonjour,

Important :";"Bonjour,

Important : ""carte nouveau code"" 400 de couleur noires et 400 de couleur blanche
Nombre de serrures à coder :  6 blanches  et 6 noires

merci de bien en tenir compte, il n'est plus possible de faire deux commandes du même produit pour indiquer les couleurs.

Cordialement

J sapin
cuc tennis
0611637880";23/07/2020;LSC Maintenance;Informations de livraison
889;close;23/07/2020;23/07/2020;UVOBIICJX;seller;"Customers Desk - Bonjour,

Important :";"Confirmation :
- 400 cartes perforées flèche blanche avec 6 nouveaux codeurs
- 400 cartes perforées flèche noire avec 6 nouveaux codeurs
Expédition par la Poste : 24/07/20
LSC MAINTENANCE";23/07/2020;LSC Maintenance;Informations de livraison
890;close;23/07/2020;30/07/2020;XJIQQHOPW;customer;"Customers Desk - Bonjour,
la commande concerne  4";"Bonjour,
la commande concerne  4 bâches de 22m pour 4x18m à protéger.
cordialement";23/07/2020;Huck Occitania;Informations de livraison
890;close;23/07/2020;30/07/2020;XJIQQHOPW;operator;"Customers Desk - Bonjour,
la commande concerne  4";"Bonjour,

Avez-vous pu prendre connaissance de la réponse de notre client ?

Cordialement.";24/07/2020;Huck Occitania;Informations de livraison
